Event	ID	Name			Wwise Object Path	Notes
	398727428	Play_Typewriter_Slides			\Default Work Unit\Play_Typewriter_Slides	
	614124066	OBJ_RockCollide			\Default Work Unit\LOCAL\ROCKS\OBJ_RockCollide	
	721889916	Play_CNNWLK_Grass			\Default Work Unit\GLOBAL\Play_CNNWLK_Grass	
	866718607	UI_Stamp			\Default Work Unit\GLOBAL\UI\UI_Stamp	
	1054363565	EMIT_Birds			\Default Work Unit\GLOBAL\AMBIENCE\EMITTERS\EMIT_Birds	
	1225233505	EMIT_Cicadas			\Default Work Unit\GLOBAL\AMBIENCE\EMITTERS\EMIT_Cicadas	
	1862066479	EMIT_River			\Default Work Unit\GLOBAL\AMBIENCE\EMITTERS\EMIT_River	
	1901013417	UI_CheckOff			\Default Work Unit\GLOBAL\UI\UI_CheckOff	
	2331991283	OBJ_PickupCan			\Default Work Unit\GLOBAL\OBJECT\GARBAGE\OBJ_PickupCan	
	2507641825	OBJ_PickupPlasticBottle			\Default Work Unit\GLOBAL\OBJECT\GARBAGE\OBJ_PickupPlasticBottle	
	2542323829	OBJ_PickupChipPacket			\Default Work Unit\GLOBAL\OBJECT\GARBAGE\OBJ_PickupChipPacket	
	2574415040	BEDAMB_WaterLaps			\Default Work Unit\LOCAL\DUCKS\BEDAMB_WaterLaps	
	2870480783	EMIT_Ducks			\Default Work Unit\LOCAL\DUCKS\EMIT_Ducks	
	3472354586	OBJ_RockStackFalls			\Default Work Unit\LOCAL\ROCKS\OBJ_RockStackFalls	
	3587600583	AMB_Bed			\Default Work Unit\GLOBAL\AMBIENCE\AMB_Bed	
	3849891620	BallCollide			\Default Work Unit\LOCAL\BallCollide	
	4108701605	OBJ_FossilPOI			\Default Work Unit\LOCAL\ROCKS\OBJ_FossilPOI	
	4254456693	PLYR_Footstep			\Default Work Unit\GLOBAL\PLAYER\PLYR_Footstep	

Switch Group	ID	Name			Wwise Object Path	Notes
	2450193098	Locomotion_Speed			\Default Work Unit\Locomotion_Speed	
	2739821022	Locomotion_Material			\Default Work Unit\Locomotion_Material	

Switch	ID	Name	Switch Group			Notes
	1296465089	Sprint	Locomotion_Speed			
	2108779966	Walk	Locomotion_Speed			
	2058049674	Wood	Locomotion_Material			
	2195636714	Dirt	Locomotion_Material			
	4248645337	Grass	Locomotion_Material			

State Group	ID	Name			Wwise Object Path	Notes
	3285234865	PlayerState			\Default Work Unit\PlayerState	

State	ID	Name	State Group			Notes
	0	None	PlayerState			
	340271938	Walking	PlayerState			
	3353412347	Sitting	PlayerState			
	3484357458	Journal	PlayerState			

Custom State	ID	Name	State Group	Owner		Notes
	571067494	Sitting	PlayerState	\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL		
	745928592	Journal	PlayerState	\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\AMBIENCE		
	949563131	Sitting	PlayerState	\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\AMBIENCE		

Game Parameter	ID	Name			Wwise Object Path	Notes
	1277399449	RockCollideForce			\Default Work Unit\RockCollideForce	
	1774519205	BallCollideForce			\Default Work Unit\BallCollideForce	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	297779384	Wooodpecker Bearded	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\Wooodpecker Bearded_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\AMBIENCE\Emitters\Birds\Wooodpecker Bearded		2744448
	327973492	canteen_run3	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\canteen_run3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\PLAYER CHARACTER\GAMEPLAY\Footstep\Speed\Running\Canteen\canteen_run3		90432
	337239227	packet collect	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\packet collect_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\PLAYER CHARACTER\GAMEPLAY\OBJECTS\GARBAGE\pickup\ChipPacket\packet collect		218176
	391704253	dog_walk4	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\dog_walk4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\R\ANIMALS\CANINE\CANINEWALK\CNNWLK_Grass\dog_walk4		43072
	408202227	ball bounce grass3	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\ball bounce grass3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\S\Ball\ball bounce grass3		204864
	411336376	CHAR_KeyJingle9	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\CHAR_KeyJingle9_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\PLAYER CHARACTER\GAMEPLAY\Footstep\Jingle\CHAR_KeyJingle9		130524
	412018200	CHAR_KeyJingle7	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\CHAR_KeyJingle7_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\PLAYER CHARACTER\GAMEPLAY\Footstep\Jingle\CHAR_KeyJingle7		155268
	415327098	grassrun1	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\grassrun1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\PLAYER CHARACTER\GAMEPLAY\Footstep\Speed\Running\Terrain\RUN_Grass\grassrun1		40006
	459083089	bottle collect2	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\bottle collect2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\PLAYER CHARACTER\GAMEPLAY\OBJECTS\GARBAGE\pickup\PlasticBottle\bottle collect2		94272
	465045227	Fox bark	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\Fox bark_A6DF42BA.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\R\ANIMALS\CANINE\FOX\Fox barks\Fox bark		119500
	471469595	CicadaNightClose	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\CicadaNightClose_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\AMBIENCE\Emitters\CicadaNightClose		2954200
	476115269	dog_walk3	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\dog_walk3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\R\ANIMALS\CANINE\CANINEWALK\CNNWLK_Grass\dog_walk3		60992
	494594126	Levers_Sliders_227-ss_01	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\Levers_Sliders_227-ss_064555EA.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\UI\Typewriter Slides\Levers_Sliders_227-ss_01		154250
	520141947	forest BED	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\forest BED_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\AMBIENCE\BedAmbience\forest BED		17718868
	536595712	Levers_Sliders_227-ss	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\Levers_Sliders_227-ss_751FC753.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\UI\Typewriter Slides\Levers_Sliders_227-ss		101932
	542045413	WATER LAPS- LAKESIDE	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\WATER LAPS- LAKESIDE_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\D\WATER LAPS- LAKESIDE		3338140
	556919227	CHAR_StepDirt1	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\CHAR_StepDirt1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\PLAYER CHARACTER\GAMEPLAY\Footstep\Speed\Walk\Terrain Material\WLK_Dirt\CHAR_StepDirt1		103028
	582241636	rufous-naped tit calls- uzbek 120504	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\rufous-naped tit calls- uzbek 120504_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\AMBIENCE\Emitters\Birds\rufous-naped tit calls- uzbek 120504		3528754
	640444701	grassrun3	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\grassrun3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\PLAYER CHARACTER\GAMEPLAY\Footstep\Speed\Running\Terrain\RUN_Grass\grassrun3		105112
	663238036	Levers_Sliders_227-ss_03	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\Levers_Sliders_227-ss_C1598069.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\UI\Typewriter Slides\Levers_Sliders_227-ss_03		122900
	672269398	Drop_Masonry_SoftSurface_Heavy_01	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\Drop_Masonry_SoftSurface_Heavy_01_0B39DB37.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\R\OBJECTS\RockCollide\Drop_Masonry_SoftSurface_Heavy_01		29246
	675710130	Rock-Fall-Debris 1	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\Rock-Fall-Debris 1_1AA7C6D1.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\R\OBJECTS\Rock-Fall-Debris 1		231208
	756801656	CHAR_KeyJingle4	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\CHAR_KeyJingle4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\PLAYER CHARACTER\GAMEPLAY\Footstep\Jingle\CHAR_KeyJingle4		126776
	769553704	ducks on canal 01_02	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\ducks on canal 01_474874EC.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\D\Ducks\ducks on canal 01_02		648744
	770211361	packet collect2	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\packet collect2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\PLAYER CHARACTER\GAMEPLAY\OBJECTS\GARBAGE\pickup\ChipPacket\packet collect2		186432
	778543657	CHAR_StepDirt4	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\CHAR_StepDirt4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\PLAYER CHARACTER\GAMEPLAY\Footstep\Speed\Walk\Terrain Material\WLK_Dirt\CHAR_StepDirt4		114732
	782625208	Drop_Rock_HardSurface_Heavy_02	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\Drop_Rock_HardSurface_Heavy_02_9662FAA1.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\R\OBJECTS\RockCollide\Drop_Rock_HardSurface_Heavy_02		31648
	795907594	bottle collect	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\bottle collect_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\PLAYER CHARACTER\GAMEPLAY\OBJECTS\GARBAGE\pickup\PlasticBottle\bottle collect		120896
	812160932	slaty flycatcher song- halmahera 091006	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\slaty flycatcher song- halmahera 091006_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\AMBIENCE\Emitters\Birds\slaty flycatcher song- halmahera 091006		5215662
	813074779	ducks on canal 01_01	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\ducks on canal 01_49F20E7D.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\D\Ducks\ducks on canal 01_01		648748
	823768882	wood walk	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\wood walk_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\PLAYER CHARACTER\GAMEPLAY\Footstep\Speed\Running\Terrain\RUN_Wood\wood walk		95296
	825209776	run_dirt1	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\run_dirt1_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\PLAYER CHARACTER\GAMEPLAY\Footstep\Speed\Running\Terrain\RUN_Dirt\run_dirt1		62368
	833917855	canteen_run2	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\canteen_run2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\PLAYER CHARACTER\GAMEPLAY\Footstep\Speed\Running\Canteen\canteen_run2		70720
	841502212	ducks on canal 01_03	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\ducks on canal 01_9448EBF5.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\D\Ducks\ducks on canal 01_03		896224
	844406887	can collect2	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\can collect2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\PLAYER CHARACTER\GAMEPLAY\OBJECTS\GARBAGE\pickup\Can\can collect2		141376
	850930565	Dog akita puppy whine breathy short_BLASTWAVEFX_10305	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\Dog akita puppy whine breathy short_BLASTWAVEFX_10305_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\R\ANIMALS\CANINE\FOX\Fox barks\Dog akita puppy whine breathy short_BLASTWAVEFX_10305		343400
	889890054	canteen_walk3	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\canteen_walk3_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\PLAYER CHARACTER\GAMEPLAY\Footstep\Speed\Walk\Canteen\canteen_walk3		110656
	891604117	Dog in the mountains barking and growling	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\Dog in the mountains barking and growling_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\R\ANIMALS\CANINE\FOX\Fox barks\Dog in the mountains barking and growling		491584
	916592380	run_dirt2	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\run_dirt2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\PLAYER CHARACTER\GAMEPLAY\Footstep\Speed\Running\Terrain\RUN_Dirt\run_dirt2		62924
	959970206	canteen_walk2	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\canteen_walk2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\PLAYER CHARACTER\GAMEPLAY\Footstep\Speed\Walk\Canteen\canteen_walk2		81216
	963579058	grasswalk4	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\grasswalk4_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\PLAYER CHARACTER\GAMEPLAY\Footstep\Speed\Walk\Terrain Material\WLK_Grass\grasswalk4		284704
	983771690	grassrun2	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\grassrun2_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\PLAYER CHARACTER\GAMEPLAY\Footstep\Speed\Running\Terrain\RUN_Grass\grassrun2		105112
	988950208	CHAR_StepDirt7	C:\Users\s182378\Documents\Miska-2019\MISKA-Audio Wwise\.cache\Windows\SFX\CHAR_StepDirt7_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\GLOBAL\PLAYER CHARACTER\GAMEPLAY\Footstep\Speed\Walk\Terrain Material\WLK_Dirt\CHAR_StepDirt7		200104
